# gazetteer.tsv — bundled offline place index for the radius filter (R-105).
# Format: name<TAB>aliases(|-separated)<TAB>lat<TAB>lon<TAB>country-code<TAB>type(postal|city|region|country)<TAB>population
# Sources:
#   GeoNames (cities15000.txt, DK.txt, countryInfo.txt) — https://www.geonames.org/
#     Licensed under CC-BY 4.0 (https://creativecommons.org/licenses/by/4.0/).
#   DAWA / Danmarks Adresser (postnumre, regioner) — https://dataforsyningen.dk/
#     Free Danish public-sector data from SDFI/Klimadatastyrelsen.
# Generated once by a throwaway script; regenerate rather than hand-edit rows.
København K	1369|Copenhagen K	55.68214	12.55953	DK	postal	0
København K	1370|Copenhagen K	55.68485	12.56346	DK	postal	0
København K	1371|Copenhagen K	55.68595	12.56405	DK	postal	0
København K	1400|Copenhagen K	55.67039	12.59681	DK	postal	0
København K	1401|Copenhagen K	55.67729	12.59566	DK	postal	0
København K	1402|Copenhagen K	55.67280	12.58542	DK	postal	0
København K	1403|Copenhagen K	55.67539	12.59410	DK	postal	0
København K	1406|Copenhagen K	55.67494	12.59344	DK	postal	0
København K	1407|Copenhagen K	55.67360	12.59549	DK	postal	0
København K	1408|Copenhagen K	55.67363	12.59089	DK	postal	0
København K	1409|Copenhagen K	55.67356	12.58768	DK	postal	0
København K	1410|Copenhagen K	55.67196	12.59114	DK	postal	0
København K	1411|Copenhagen K	55.67069	12.58305	DK	postal	0
København K	1412|Copenhagen K	55.67059	12.58609	DK	postal	0
København K	1413|Copenhagen K	55.67065	12.58670	DK	postal	0
København K	1414|Copenhagen K	55.67226	12.58975	DK	postal	0
København K	1415|Copenhagen K	55.67444	12.59500	DK	postal	0
København K	1416|Copenhagen K	55.67286	12.59424	DK	postal	0
København K	1417|Copenhagen K	55.67275	12.59236	DK	postal	0
København K	1418|Copenhagen K	55.67133	12.59017	DK	postal	0
København K	1419|Copenhagen K	55.67053	12.58895	DK	postal	0
København K	1420|Copenhagen K	55.67074	12.59000	DK	postal	0
København K	1421|Copenhagen K	55.67028	12.58811	DK	postal	0
København K	1422|Copenhagen K	55.67584	12.60083	DK	postal	0
København K	1423|Copenhagen K	55.67074	12.59283	DK	postal	0
København K	1424|Copenhagen K	55.66931	12.59221	DK	postal	0
København K	1425|Copenhagen K	55.67184	12.59426	DK	postal	0
København K	1426|Copenhagen K	55.67223	12.59670	DK	postal	0
København K	1427|Copenhagen K	55.67501	12.59741	DK	postal	0
København K	1428|Copenhagen K	55.67551	12.59746	DK	postal	0
København K	1429|Copenhagen K	55.67528	12.59825	DK	postal	0
København K	1430|Copenhagen K	55.67701	12.59864	DK	postal	0
København K	1432|Copenhagen K	55.69426	12.61656	DK	postal	0
København K	1433|Copenhagen K	55.72946	12.72430	DK	postal	0
København K	1434|Copenhagen K	55.68033	12.60346	DK	postal	0
København K	1435|Copenhagen K	55.68035	12.60607	DK	postal	0
København K	1436|Copenhagen K	55.67601	12.60356	DK	postal	0
København K	1437|Copenhagen K	55.68220	12.60756	DK	postal	0
København K	1438|Copenhagen K	55.68255	12.60018	DK	postal	0
København K	1439|Copenhagen K	55.68672	12.60640	DK	postal	0
København K	1440|Copenhagen K	55.67309	12.60137	DK	postal	0
København K	1441|Copenhagen K	55.67993	12.61287	DK	postal	0
København K	1450|Copenhagen K	55.67728	12.57306	DK	postal	0
København K	1451|Copenhagen K	55.68008	12.56919	DK	postal	0
København K	1452|Copenhagen K	55.67954	12.56829	DK	postal	0
København K	1453|Copenhagen K	55.67991	12.57080	DK	postal	0
København K	1454|Copenhagen K	55.67806	12.56956	DK	postal	0
København K	1455|Copenhagen K	55.67883	12.57032	DK	postal	0
København K	1456|Copenhagen K	55.67732	12.56925	DK	postal	0
